"code","Phylum","Genus","filename","Replicate","Di_2,3_diaminopropionic acid_14073","Tri_2,3_diaminopropionic acid_14940","Di_ornithine_15391","Tri_ornithine_17210","Tri_histidine_17315","Tri_2,3_diaminopropionic acid_17863","Tri_2,3_diaminopropionic acid_17869","Di_ornithine_17963","Tri_arginine_18281","Tri_2,3_diaminopropionic acid_18373","Tri_proline_M+NH4_18411","Tri_putrescine_18433","Tri_cystine_19329","Tri_cadaverine_19586","3a,7a,12k_alanine_20366","Tri_glutamine_22099","Di_citrulline_22104","Tri_citrulline_22220","Tri_phenylalanine_22512","Di_ornithine_22619","Di_phenylalanine_22687","Tri_serine_23158","3a,7a,12k_lysine_23168","3k12a_lysine_23849","Tri_GABA_M+H2O_23885","3a7k_citrulline_24966","Di_lysine_25070","Di_ornithine_25325","3a7k_threonine_27078","Di_alanine_27176","3k7a_glutamine_29953","Di_glutamine_30065","Di_glutamine_30067","Di_glutamine_31254","Di_citrulline_31270","Mono_ornithine_31596","Mono_lysine_32192","Tri_dopamine_32195","Di_serine_32622","Di_threonine_33288","Mono_ornithine_33494","Tri_methionine_33885","Di_dopamine_34015","Di_unconjugated_34634","Di_methionine_34896","Tri_2_aminophenol_35037","Di_alanine_35826","Tri_3_methoxytyramine_36008","Di_3_methoxytyramine_37128","Di_3_methoxytyramine_37165","Di_dopamine_38088","Tri_tryptamine_38723","Mono_tyramine_38979","Di_3_methoxytyramine_39396","Mono_methionine_41397","Mono_phenylalanine_41412","Mono_serotonin_42743","Tri_glyglycine_20401"
"A6LC91","Bacteroidota","Parabacteroides","P1_H1_cluster18_A6LC91_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A6LC91","Bacteroidota","Parabacteroides","P1_H1_cluster18_A6LC91","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A6LC91","Bacteroidota","Parabacteroides","P1_H1_cluster18_A6LC91_rep2_20250408113741","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A7A5K1","Actinomycetota","Bifidobacterium","P1_B1_cluster5_A7A5K1_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A7A5K1","Actinomycetota","Bifidobacterium","P1_B1_cluster5_A7A5K1_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A7A5K1","Actinomycetota","Bifidobacterium","P1_B1_cluster5_A7A5K1","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A7VQ44","Bacillota","Oscillospiraceae incertae sedis","P1_D10_cluster460_A7VQ44_rep2_20250408110848","rep2",0,0,0,0,0,0,0,4732.704,0,4630169,2489.456,0,0,0,117269.74,0,0,0,0,0,0,0,3128.188,0,86199.47,0,0,4005.03,0,0,0,0,0,0,0,0,0,0,0,0,5500.019,0,0,30860.07,0,23062.473,42065.695,0,5878.085,0,0,0,0,0,0,0,11910.839,0
"A7VQ44","Bacillota","Oscillospiraceae incertae sedis","P1_D10_cluster460_A7VQ44_rep3","rep3",0,1043.931,0,0,0,0,0,8903.276,0,5674765.5,2927.942,10966.015,0,0,275463.78,0,0,0,0,0,0,0,7618.896,0,268461.66,0,0,5546.817,0,0,0,0,0,0,0,0,0,0,0,0,9477.421,0,0,27481.543,0,28998.678,74772.86,0,2834.788,0,0,0,0,0,0,0,15803.6,0
"A7VQ44","Bacillota","Oscillospiraceae incertae sedis","P1_D10_cluster460_A7VQ44","rep1",0,1874.22,0,0,0,0,0,10823.669,0,5309812.5,1966.7603,0,0,0,418407.22,0,0,0,0,0,0,0,4058.7354,0,244498.72,0,0,11296.379,0,0,0,0,0,0,0,0,0,0,0,0,8062.92,0,0,48317.37,0,72564.46,91405.33,0,6628.2944,0,0,0,0,0,0,0,12022.819,0
"B0MC37","Bacillota","Anaerostipes","P1_F10_cluster518_B0MC37_rep2","rep2",0,0,0,0,0,0,0,0,0,17026.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B0MC37","Bacillota","Anaerostipes","P1_F10_cluster518_B0MC37_rep3","rep3",0,0,0,0,0,0,0,0,0,9846.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B0MC37","Bacillota","Anaerostipes","P1_F10_cluster518_B0MC37","rep1",0,0,0,0,0,0,0,0,0,14347.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2311.3489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B5D243","Bacteroidota","Phocaeicola","P1_A4_cluster111_B5D243_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B5D243","Bacteroidota","Phocaeicola","P1_A4_cluster111_B5D243","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B5D243","Bacteroidota","Phocaeicola","P1_A4_cluster111_B5D243_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B7AVX6","Bacillota",NA,"P1_B11_cluster537_B7AVX6","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4244.5483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B7AVX6","Bacillota",NA,"P1_B11_cluster537_B7AVX6_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B7AVX6","Bacillota",NA,"P1_B11_cluster537_B7AVX6_rep3","rep3",0,0,0,0,0,0,0,0,0,39718.465,0,0,0,0,59025.637,0,0,0,0,0,0,0,0,0,6111.5293,0,0,0,0,0,0,0,0,0,0,0,0,0,18621.324,0,0,0,0,0,0,0,4669.7256,0,0,0,0,0,56490.684,0,0,0,0,0
"BBD47700","Bacillota","Lactobacillus","P2_B2_Lactobacillus_PVA_BBD47700_rep3","rep3",0,19096.682,0,0,0,0,0,0,0,6509389,0,0,0,0,265526.4,0,0,0,0,0,0,0,0,0,59321.977,0,0,0,0,14150.698,0,0,0,0,0,0,0,0,0,0,411.4856,0,0,0,0,0,485507.38,0,10793.143,0,0,0,0,0,0,0,0,0
"BBD47700","Bacillota","Lactobacillus","P2_B2_Lactobacillus_PVA_BBD47700_rep2","rep2",0,21620.762,0,0,0,0,0,0,0,8113690,0,0,0,0,493545.2,0,0,0,0,0,0,0,0,0,60412.766,0,0,0,0,44083.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15908.744,688345.6,0,3619.417,0,0,0,0,0,0,0,0,0
"BBD47700","Bacillota","Lactobacillus","P2_B2_Lactobacillus_PVA_BBD47700","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C0CIF5","Bacillota","Blautia","P1_G10_cluster524_C0CIF5_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9300.414,0,0,0,0,0,0,0,0,0,2360.191,0,0,0,0,0,0,0,0,0,0,0,0,0,17304.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C0CIF5","Bacillota","Blautia","P1_G10_cluster524_C0CIF5","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1309.091,0,3543.559,0,0,0,0,0,0,0,0,0,0,0,0,0,9965.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C0CIF5","Bacillota","Blautia","P1_G10_cluster524_C0CIF5_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C0ERS1","Bacillota","Anaerobutyricum","P1_D4_cluster129_C0ERS1_rep3","rep3",12146.935,301070.06,4675.5317,4098.076,102715.14,249886.9,0,4675.5317,168398.81,8851946,0,1058.3392,59272.703,0,2769881.8,45246.594,47608.16,52181.86,56416.56,3273.7793,77226.08,45871.97,500778.28,0,241150.6,0,40124.17,0,465913.62,108640.72,905.5942,29634.307,96916.63,51243.215,119041.59,0,6523.8306,853.4872,137975.89,103206.96,0,179015.77,6799.233,467899.9,70770.555,794432.94,556342.9,12537.779,15210,0,12740.104,0,363244.97,55686.527,64545.656,111705.55,22181.89,94786.94
"C0ERS1","Bacillota","Anaerobutyricum","P1_D4_cluster129_C0ERS1","rep1",10310.763,326817.9,6741.51,3290.686,97368.7,281253.6,0,6741.51,165605.67,9518385,0,1545.432,38059.53,0,3249277.2,44338.695,41915.582,71957.414,57443.57,7009.37,79973.984,44829.57,504815.22,0,317277.6,0,39123.367,0,514686.6,121406.875,1271.589,30275.379,104142.76,56012.008,106801.08,0,6630.71,1661.572,118101.67,89858.07,0,179061.77,7163.703,367660.44,73394.73,872548.25,642784.25,17091.521,17037.49,0,13619.542,0,518233.66,48688.39,75894.4,162470.34,35506.574,101433.78
"C0ERS1","Bacillota","Anaerobutyricum","P1_D4_cluster129_C0ERS1_rep2","rep2",14018.18,363830.7,6828.296,3504.174,117053.1,154056.5,75107.45,6828.296,192055.6,10144050,0,4600.767,38907.71,0,3117822,57531.98,58291.1,57834.46,62425.57,12274.92,101189.7,47908.73,578687.8,0,296893.8,0,52770.62,0,583804.9,144228.6,0,32608.69,110869,83445.69,136682.3,0,9982.899,855.5294,181575.1,117720.7,0,226479.5,7400.923,460925,125536.7,974021.7,753919.2,18962.73,22230.49,0,7855.315,0,384345.8,51302.32,65146.48,156510.3,0,107118.2
"G5H9N3","Bacteroidota","Alistipes","P2_D1_cluster976_G5H9N3","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2129.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G5H9N3","Bacteroidota","Alistipes","P2_D1_cluster976_G5H9N3_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G5H9N3","Bacteroidota","Alistipes","P2_D1_cluster976_G5H9N3_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G5H9U7","Bacteroidota","Alistipes","P2_C1_cluster960_G5H9U7","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G5H9U7","Bacteroidota","Alistipes","P2_C1_cluster960_G5H9U7_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G5H9U7","Bacteroidota","Alistipes","P2_C1_cluster960_G5H9U7_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933.3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H1DEM8","Bacteroidota","Odoribacter","P1_D12_cluster674_H1DEM8","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H1DEM8","Bacteroidota","Odoribacter","P1_D12_cluster674_H1DEM8_rep3","rep3",0,0,0,0,0,0,0,2670.975,0,16548.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4159.576,0,0,9382.394,0,76685.14,0,0,0,0,0,0,0,0,0,0,2990.667,0,29188.967,0,0,0,10961.93,0,119481.45,0,5219.309,0,0,0,0,0,0,0
"H1DEM8","Bacteroidota","Odoribacter","P1_D12_cluster674_H1DEM8_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M7X2M2","Bacteroidota","Mariniradius","P2_G3_Mariniradius_M7X2M2_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M7X2M2","Bacteroidota","Mariniradius","P2_G3_Mariniradius_M7X2M2","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2103.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M7X2M2","Bacteroidota","Mariniradius","P2_G3_Mariniradius_M7X2M2_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Negative_ctrl_1",NA,NA,"P2_A5_empty_vector_control","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Negative_ctrl_1",NA,NA,"P2_A5_empty_vector_control_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Negative_ctrl_1",NA,NA,"P2_A5_empty_vector_control_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Negative_ctrl_2",NA,NA,"P2_B5_empty_vector_control_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Negative_ctrl_2",NA,NA,"P2_B5_empty_vector_control","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Negative_ctrl_2",NA,NA,"P2_B5_empty_vector_control_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Negative_ctrl_3",NA,NA,"P2_C5_empty_vector_control","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Negative_ctrl_3",NA,NA,"P2_C5_empty_vector_control_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Negative_ctrl_3",NA,NA,"P2_C5_empty_vector_control_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Only_substrate_1",NA,NA,"P2_D5_substrate_only_control","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Only_substrate_1",NA,NA,"P2_D5_substrate_only_control_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Only_substrate_1",NA,NA,"P2_D5_substrate_only_control_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Only_substrate_2",NA,NA,"P2_E5_substrate_only_control_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Only_substrate_2",NA,NA,"P2_E5_substrate_only_control_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Only_substrate_2",NA,NA,"P2_E5_substrate_only_control","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Only_substrate_3",NA,NA,"P2_F5_substrate_only_control_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Only_substrate_3",NA,NA,"P2_F5_substrate_only_control","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.5879,0,0,0,0,0,0,0,0,0,0,0,0
"Only_substrate_3",NA,NA,"P2_F5_substrate_only_control_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P12256","Bacillota","Lysinibacillus","P2_A2_Lysinibacillus_PVA_P12256_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5596.395,0,0,0,0,0
"P12256","Bacillota","Lysinibacillus","P2_A2_Lysinibacillus_PVA_P12256_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P12256","Bacillota","Lysinibacillus","P2_A2_Lysinibacillus_PVA_P12256","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pencillin_amidase","Bacillota","Lactobacillus","P2_H4_penicillin_amidase_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pencillin_amidase","Bacillota","Lactobacillus","P2_H4_penicillin_amidase_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pencillin_amidase","Bacillota","Lactobacillus","P2_H4_penicillin_amidase","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8Y5J3","Bacillota","Listeria","P2_F1_Listeria_BSH_Q8Y5J3_rep2","rep2",0,0,0,0,0,0,0,0,0,44500.43,0,0,0,0,15480.694,0,0,0,5396.758,0,22531.916,832.4569,52655.273,0,6994.1943,2048.0515,3698.7559,3383.118,24662.297,0,15246.496,0,4497.465,5024.3716,6949.014,0,0,0,0,0,0,63311.293,0,97748.17,5847.918,28299.578,0,0,0,0,0,0,0,0,11399.743,0,0,24111.271
"Q8Y5J3","Bacillota","Listeria","P2_F1_Listeria_BSH_Q8Y5J3_rep3","rep3",0,0,0,0,0,0,0,0,0,66411.59,0,0,0,0,14390.702,0,0,0,6007.83,0,17857.4,0,53657.29,0,7051.413,768.054,901.9836,3933.155,15144.0205,0,10877.13,0,1283.551,8413.848,6074.618,0,0,0,0,0,0,72119.33,0,82723.27,9336.51,43348.695,0,0,0,0,0,0,0,0,7936.077,0,3482.3413,6682.4697
"Q8Y5J3","Bacillota","Listeria","P2_F1_Listeria_BSH_Q8Y5J3","rep1",0,0,0,0,0,0,0,0,0,40500.42,0,0,0,0,25188.611,0,1623.062,3454.965,11881.342,0,9830.793,2381.431,49614.082,5431.095,19296.74,0,6145.66,0,27899.111,0,12823.151,0,3742.124,21286.086,10546.062,0,0,0,3703.766,847.37,0,74592.71,0,67215,7684.83,12412.795,0,0,0,0,0,0,31884.215,0,13469.826,20005.852,4683.541,1652.343
"Q8Y9S7","Bacillota","Listeria","P2_E1_Listeria_PVA_Q8Y9S7_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245.371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8Y9S7","Bacillota","Listeria","P2_E1_Listeria_PVA_Q8Y9S7","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q9KK62","Actinomycetota","Bifidobacterium","P2_H1_Bifidobacterium_BSH_Q9KK62","rep1",0,0,0,0,0,0,0,0,0,13869.127,0,0,0,0,6678.888,0,0,0,0,0,0,0,2149.563,0,4148.721,0,0,0,0,0,0,0,0,0,0,0,0,0,5504.31,0,0,0,0,0,0,5829.462,14024.441,0,0,0,0,0,0,0,0,0,0,0
"Q9KK62","Actinomycetota","Bifidobacterium","P2_H1_Bifidobacterium_BSH_Q9KK62_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q9KK62","Actinomycetota","Bifidobacterium","P2_H1_Bifidobacterium_BSH_Q9KK62_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R7PBA0","Bacteroidota","Prevotella","P1_E8_cluster365_R7PBA0_rep3","rep3",7508.916,0,0,0,0,0,0,5844.613,0,33425.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16841.383,0,0,0,0,0,0,0,0,0,0,11986.108,0,9672.797,15190.625,0,0,22766.383,0,126276.53,3794.356,2692.878,0,0,0,0,0,14870.408,0
"R7PBA0","Bacteroidota","Prevotella","P1_E8_cluster365_R7PBA0","rep1",9037.368,0,0,0,0,0,0,11038.309,0,36366.93,0,0,0,0,11549.098,0,0,0,0,0,1498.313,0,0,0,0,0,0,1086.078,0,15124.157,0,0,0,0,0,0,0,0,0,0,12758.282,0,18782.232,45732.844,0,0,24689.848,0,130491.48,10909.209,3697.348,0,0,0,0,0,0,0
"R7PBA0","Bacteroidota","Prevotella","P1_E8_cluster365_R7PBA0_rep2","rep2",2193.592,0,0,0,0,0,0,10106.29,0,38300.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3113.648,0,3534.854,0,0,0,0,0,0,0,0,0,0,15075.97,0,15050.957,41411.676,0,2851.966,34150.5,0,143177,5646.43,2340.576,0,0,0,0,0,29387.465,0
"U2D571","Bacillota","Blautia","P1_C1_cluster6_U2D571","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
